replicate_seed,generation,mutation_rate,reputation_enabled,communication_enabled,communication_error_rate,memory_window,policy,count,payoff,average_payoff_per_round,cooperation_rate,selected_count,mutations_in,mutations_out,next_count
20260927,7,0.0,False,True,0.25,,always_cooperate,25,27990,2.2392,1.0,25,0,0,25
20260927,7,0.0,False,True,0.25,,always_defect,23,25252,2.195826086956522,0.0,22,0,0,22
20260927,7,0.0,False,True,0.25,,communication_guard,24,27902,2.3251666666666666,0.6075,24,0,0,24
20260927,7,0.0,False,True,0.25,,tit_for_tat,28,33369,2.3835,0.7357857142857143,29,0,0,29
20260927,8,0.0,False,True,0.25,,always_cooperate,25,29310,2.3448,1.0,26,0,0,26
20260927,8,0.0,False,True,0.25,,always_defect,22,23264,2.114909090909091,0.0,20,0,0,20
20260927,8,0.0,False,True,0.25,,communication_guard,24,28122,2.3435,0.6316666666666667,24,0,0,24
20260927,8,0.0,False,True,0.25,,tit_for_tat,29,34596,2.3859310344827587,0.7368275862068966,30,0,0,30
20260927,9,0.0,False,True,0.25,,always_cooperate,26,30840,2.3723076923076922,1.0,26,0,0,26
20260927,9,0.0,False,True,0.25,,always_defect,20,22056,2.2056,0.0,19,0,0,19
20260927,9,0.0,False,True,0.25,,communication_guard,24,28362,2.3635,0.6341666666666667,24,0,0,24
20260927,9,0.0,False,True,0.25,,tit_for_tat,30,36768,2.4512,0.7648,31,0,0,31
20260928,0,0.0,False,True,0.25,,always_cooperate,25,27390,2.1912,1.0,25,0,0,25
20260928,0,0.0,False,True,0.25,,always_defect,25,27600,2.208,0.0,25,0,0,25
20260928,0,0.0,False,True,0.25,,communication_guard,25,28168,2.25344,0.5864,25,0,0,25
20260928,0,0.0,False,True,0.25,,tit_for_tat,25,28218,2.25744,0.68176,25,0,0,25
20260928,1,0.0,False,True,0.25,,always_cooperate,25,28140,2.2512,1.0,25,0,0,25
20260928,1,0.0,False,True,0.25,,always_defect,25,26592,2.12736,0.0,24,0,0,24
20260928,1,0.0,False,True,0.25,,communication_guard,25,27188,2.17504,0.5432,25,0,0,25
20260928,1,0.0,False,True,0.25,,tit_for_tat,25,28365,2.2692,0.6868,26,0,0,26
20260928,2,0.0,False,True,0.25,,always_cooperate,25,27780,2.2224,1.0,26,0,0,26
20260928,2,0.0,False,True,0.25,,always_defect,24,25480,2.1233333333333335,0.0,24,0,0,24
20260928,2,0.0,False,True,0.25,,communication_guard,25,25900,2.072,0.4528,24,0,0,24
20260928,2,0.0,False,True,0.25,,tit_for_tat,26,28710,2.2084615384615383,0.6607692307692308,26,0,0,26
20260928,3,0.0,False,True,0.25,,always_cooperate,26,29370,2.2592307692307694,1.0,26,0,0,26
20260928,3,0.0,False,True,0.25,,always_defect,24,26492,2.207666666666667,0.0,24,0,0,24
20260928,3,0.0,False,True,0.25,,communication_guard,24,26756,2.2296666666666667,0.5783333333333334,24,0,0,24
20260928,3,0.0,False,True,0.25,,tit_for_tat,26,29823,2.294076923076923,0.6974615384615385,26,0,0,26
20260928,4,0.0,False,True,0.25,,always_cooperate,26,28860,2.22,1.0,26,0,0,26
20260928,4,0.0,False,True,0.25,,always_defect,24,26568,2.214,0.0,24,0,0,24
20260928,4,0.0,False,True,0.25,,communication_guard,24,26226,2.1855,0.5325,23,0,0,23
20260928,4,0.0,False,True,0.25,,tit_for_tat,26,30264,2.328,0.712,27,0,0,27
20260928,5,0.0,False,True,0.25,,always_cooperate,26,28800,2.2153846153846155,1.0,25,0,0,25
20260928,5,0.0,False,True,0.25,,always_defect,24,26836,2.2363333333333335,0.0,23,0,0,23
20260928,5,0.0,False,True,0.25,,communication_guard,23,27228,2.3676521739130436,0.6443478260869565,24,0,0,24
20260928,5,0.0,False,True,0.25,,tit_for_tat,27,32289,2.3917777777777776,0.7393333333333333,28,0,0,28
20260928,6,0.0,False,True,0.25,,always_cooperate,25,27990,2.2392,1.0,25,0,0,25
20260928,6,0.0,False,True,0.25,,always_defect,23,25252,2.195826086956522,0.0,22,0,0,22
20260928,6,0.0,False,True,0.25,,communication_guard,24,27902,2.3251666666666666,0.6075,24,0,0,24
20260928,6,0.0,False,True,0.25,,tit_for_tat,28,33369,2.3835,0.7357857142857143,29,0,0,29
20260928,7,0.0,False,True,0.25,,always_cooperate,25,29310,2.3448,1.0,26,0,0,26
20260928,7,0.0,False,True,0.25,,always_defect,22,23264,2.114909090909091,0.0,20,0,0,20
20260928,7,0.0,False,True,0.25,,communication_guard,24,28122,2.3435,0.6316666666666667,24,0,0,24
20260928,7,0.0,False,True,0.25,,tit_for_tat,29,34596,2.3859310344827587,0.7368275862068966,30,0,0,30
20260928,8,0.0,False,True,0.25,,always_cooperate,26,30840,2.3723076923076922,1.0,26,0,0,26
20260928,8,0.0,False,True,0.25,,always_defect,20,22056,2.2056,0.0,19,0,0,19
20260928,8,0.0,False,True,0.25,,communication_guard,24,28362,2.3635,0.6341666666666667,24,0,0,24
20260928,8,0.0,False,True,0.25,,tit_for_tat,30,36768,2.4512,0.7648,31,0,0,31
20260928,9,0.0,False,True,0.25,,always_cooperate,26,30060,2.312307692307692,1.0,25,0,0,25
20260928,9,0.0,False,True,0.25,,always_defect,19,22836,2.4037894736842107,0.0,19,0,0,19
20260928,9,0.0,False,True,0.25,,communication_guard,24,29374,2.4478333333333335,0.6875,24,0,0,24
20260928,9,0.0,False,True,0.25,,tit_for_tat,31,37890,2.444516129032258,0.7619354838709678,32,0,0,32
20260929,0,0.0,False,True,0.25,,always_cooperate,25,28140,2.2512,1.0,25,0,0,25
20260929,0,0.0,False,True,0.25,,always_defect,25,26592,2.12736,0.0,24,0,0,24
20260929,0,0.0,False,True,0.25,,communication_guard,25,27188,2.17504,0.5432,25,0,0,25
20260929,0,0.0,False,True,0.25,,tit_for_tat,25,28365,2.2692,0.6868,26,0,0,26
20260929,1,0.0,False,True,0.25,,always_cooperate,25,27780,2.2224,1.0,26,0,0,26
20260929,1,0.0,False,True,0.25,,always_defect,24,25480,2.1233333333333335,0.0,24,0,0,24
20260929,1,0.0,False,True,0.25,,communication_guard,25,25900,2.072,0.4528,24,0,0,24
20260929,1,0.0,False,True,0.25,,tit_for_tat,26,28710,2.2084615384615383,0.6607692307692308,26,0,0,26
20260929,2,0.0,False,True,0.25,,always_cooperate,26,29370,2.2592307692307694,1.0,26,0,0,26
20260929,2,0.0,False,True,0.25,,always_defect,24,26492,2.207666666666667,0.0,24,0,0,24
20260929,2,0.0,False,True,0.25,,communication_guard,24,26756,2.2296666666666667,0.5783333333333334,24,0,0,24
20260929,2,0.0,False,True,0.25,,tit_for_tat,26,29823,2.294076923076923,0.6974615384615385,26,0,0,26
20260929,3,0.0,False,True,0.25,,always_cooperate,26,28860,2.22,1.0,26,0,0,26
20260929,3,0.0,False,True,0.25,,always_defect,24,26568,2.214,0.0,24,0,0,24
20260929,3,0.0,False,True,0.25,,communication_guard,24,26226,2.1855,0.5325,23,0,0,23
20260929,3,0.0,False,True,0.25,,tit_for_tat,26,30264,2.328,0.712,27,0,0,27
20260929,4,0.0,False,True,0.25,,always_cooperate,26,28800,2.2153846153846155,1.0,25,0,0,25
20260929,4,0.0,False,True,0.25,,always_defect,24,26836,2.2363333333333335,0.0,23,0,0,23
20260929,4,0.0,False,True,0.25,,communication_guard,23,27228,2.3676521739130436,0.6443478260869565,24,0,0,24
20260929,4,0.0,False,True,0.25,,tit_for_tat,27,32289,2.3917777777777776,0.7393333333333333,28,0,0,28
20260929,5,0.0,False,True,0.25,,always_cooperate,25,27990,2.2392,1.0,25,0,0,25
20260929,5,0.0,False,True,0.25,,always_defect,23,25252,2.195826086956522,0.0,22,0,0,22
20260929,5,0.0,False,True,0.25,,communication_guard,24,27902,2.3251666666666666,0.6075,24,0,0,24
20260929,5,0.0,False,True,0.25,,tit_for_tat,28,33369,2.3835,0.7357857142857143,29,0,0,29
20260929,6,0.0,False,True,0.25,,always_cooperate,25,29310,2.3448,1.0,26,0,0,26
20260929,6,0.0,False,True,0.25,,always_defect,22,23264,2.114909090909091,0.0,20,0,0,20
20260929,6,0.0,False,True,0.25,,communication_guard,24,28122,2.3435,0.6316666666666667,24,0,0,24
20260929,6,0.0,False,True,0.25,,tit_for_tat,29,34596,2.3859310344827587,0.7368275862068966,30,0,0,30
20260929,7,0.0,False,True,0.25,,always_cooperate,26,30840,2.3723076923076922,1.0,26,0,0,26
20260929,7,0.0,False,True,0.25,,always_defect,20,22056,2.2056,0.0,19,0,0,19
20260929,7,0.0,False,True,0.25,,communication_guard,24,28362,2.3635,0.6341666666666667,24,0,0,24
20260929,7,0.0,False,True,0.25,,tit_for_tat,30,36768,2.4512,0.7648,31,0,0,31
20260929,8,0.0,False,True,0.25,,always_cooperate,26,30060,2.312307692307692,1.0,25,0,0,25
20260929,8,0.0,False,True,0.25,,always_defect,19,22836,2.4037894736842107,0.0,19,0,0,19
20260929,8,0.0,False,True,0.25,,communication_guard,24,29374,2.4478333333333335,0.6875,24,0,0,24
20260929,8,0.0,False,True,0.25,,tit_for_tat,31,37890,2.444516129032258,0.7619354838709678,32,0,0,32
20260929,9,0.0,False,True,0.25,,always_cooperate,25,29790,2.3832,1.0,25,0,0,25
20260929,9,0.0,False,True,0.25,,always_defect,19,21048,2.215578947368421,0.0,18,0,0,18
20260929,9,0.0,False,True,0.25,,communication_guard,24,28916,2.409666666666667,0.6658333333333334,24,0,0,24
20260929,9,0.0,False,True,0.25,,tit_for_tat,32,39894,2.493375,0.782875,33,0,0,33
20260930,0,0.0,False,True,0.25,,always_cooperate,25,27510,2.2008,1.0,26,0,0,26
20260930,0,0.0,False,True,0.25,,always_defect,25,26468,2.11744,0.0,25,0,0,25
20260930,0,0.0,False,True,0.25,,communication_guard,25,25854,2.06832,0.4552,24,0,0,24
20260930,0,0.0,False,True,0.25,,tit_for_tat,25,27357,2.18856,0.65224,25,0,0,25
20260930,1,0.0,False,True,0.25,,always_cooperate,26,29040,2.233846153846154,1.0,26,0,0,26
20260930,1,0.0,False,True,0.25,,always_defect,25,27496,2.19968,0.0,25,0,0,25
20260930,1,0.0,False,True,0.25,,communication_guard,24,26332,2.1943333333333332,0.5608333333333333,24,0,0,24
20260930,1,0.0,False,True,0.25,,tit_for_tat,25,28323,2.26584,0.68536,25,0,0,25
20260930,2,0.0,False,True,0.25,,always_cooperate,26,28380,2.183076923076923,1.0,26,0,0,26
20260930,2,0.0,False,True,0.25,,always_defect,25,27688,2.21504,0.0,25,0,0,25
20260930,2,0.0,False,True,0.25,,communication_guard,24,25466,2.1221666666666668,0.49833333333333335,23,0,0,23
20260930,2,0.0,False,True,0.25,,tit_for_tat,25,28659,2.29272,0.69688,26,0,0,26
20260930,3,0.0,False,True,0.25,,always_cooperate,26,28380,2.183076923076923,1.0,25,0,0,25
20260930,3,0.0,False,True,0.25,,always_defect,25,27968,2.23744,0.0,25,0,0,25
20260930,3,0.0,False,True,0.25,,communication_guard,23,26476,2.3022608695652176,0.611304347826087,23,0,0,23
20260930,3,0.0,False,True,0.25,,tit_for_tat,26,30579,2.3522307692307693,0.7223846153846154,27,0,0,27
20260930,4,0.0,False,True,0.25,,always_cooperate,25,27120,2.1696,1.0,24,0,0,24
20260930,4,0.0,False,True,0.25,,always_defect,25,27604,2.20832,0.0,25,0,0,25
20260930,4,0.0,False,True,0.25,,communication_guard,23,26118,2.271130434782609,0.5843478260869566,23,0,0,23
20260930,4,0.0,False,True,0.25,,tit_for_tat,27,31827,2.3575555555555554,0.7246666666666667,28,0,0,28
20260930,5,0.0,False,True,0.25,,always_cooperate,24,27030,2.2525,1.0,24,0,0,24
20260930,5,0.0,False,True,0.25,,always_defect,25,26064,2.08512,0.0,23,0,0,23
20260930,5,0.0,False,True,0.25,,communication_guard,23,26086,2.2683478260869565,0.5991304347826087,24,0,0,24
20260930,5,0.0,False,True,0.25,,tit_for_tat,28,32655,2.3325,0.7139285714285715,29,0,0,29
20260930,6,0.0,False,True,0.25,,always_cooperate,24,26940,2.245,1.0,24,0,0,24
20260930,6,0.0,False,True,0.25,,always_defect,23,24824,2.1586086956521737,0.0,22,0,0,22
20260930,6,0.0,False,True,0.25,,communication_guard,24,27838,2.3198333333333334,0.6108333333333333,24,0,0,24
20260930,6,0.0,False,True,0.25,,tit_for_tat,29,34512,2.380137931034483,0.7343448275862069,30,0,0,30
20260930,7,0.0,False,True,0.25,,always_cooperate,24,26640,2.22,1.0,23,0,0,23
20260930,7,0.0,False,True,0.25,,always_defect,22,25124,2.284,0.0,22,0,0,22
20260930,7,0.0,False,True,0.25,,communication_guard,24,27366,2.2805,0.5925,24,0,0,24
20260930,7,0.0,False,True,0.25,,tit_for_tat,30,35130,2.342,0.718,31,0,0,31
20260930,8,0.0,False,True,0.25,,always_cooperate,23,26580,2.311304347826087,1.0,24,0,0,24
20260930,8,0.0,False,True,0.25,,always_defect,22,23068,2.097090909090909,0.0,20,0,0,20
20260930,8,0.0,False,True,0.25,,communication_guard,24,27554,2.2961666666666667,0.6033333333333334,24,0,0,24
20260930,8,0.0,False,True,0.25,,tit_for_tat,31,36777,2.372709677419355,0.7311612903225806,32,0,0,32
20260930,9,0.0,False,True,0.25,,always_cooperate,24,28380,2.365,1.0,24,0,0,24
20260930,9,0.0,False,True,0.25,,always_defect,20,21364,2.1364,0.0,18,0,0,18
20260930,9,0.0,False,True,0.25,,communication_guard,24,28428,2.369,0.6341666666666667,24,0,0,24
20260930,9,0.0,False,True,0.25,,tit_for_tat,32,39327,2.4579375,0.7676875,34,0,0,34
