replicate_seed,generation,mutation_rate,reputation_enabled,communication_enabled,policy,count,payoff,average_payoff_per_round,cooperation_rate,selected_count,mutations_in,mutations_out,next_count
20260924,2,0.0,False,True,always_defect,23,29724,2.584695652173913,0.0,24,0,0,24
20260924,2,0.0,False,True,communication_guard,21,26274,2.5022857142857142,0.741904761904762,22,0,0,22
20260924,2,0.0,False,True,reputation_guard,18,20760,2.3066666666666666,1.0,17,0,0,17
20260924,2,0.0,False,True,tit_for_tat,20,24393,2.4393,0.7597,20,0,0,20
20260924,3,0.0,False,True,always_cooperate,17,18630,2.191764705882353,1.0,15,0,0,15
20260924,3,0.0,False,True,always_defect,24,30536,2.5446666666666666,0.0,25,0,0,25
20260924,3,0.0,False,True,communication_guard,22,27064,2.4603636363636365,0.7236363636363636,23,0,0,23
20260924,3,0.0,False,True,reputation_guard,17,19200,2.2588235294117647,1.0,16,0,0,16
20260924,3,0.0,False,True,tit_for_tat,20,24645,2.4645,0.7705,21,0,0,21
20260924,4,0.0,False,True,always_cooperate,15,16800,2.24,1.0,14,0,0,14
20260924,4,0.0,False,True,always_defect,25,29384,2.35072,0.0,25,0,0,25
20260924,4,0.0,False,True,communication_guard,23,27300,2.373913043478261,0.6817391304347826,24,0,0,24
20260924,4,0.0,False,True,reputation_guard,16,18060,2.2575,1.0,16,0,0,16
20260924,4,0.0,False,True,tit_for_tat,21,24864,2.368,0.7291428571428571,21,0,0,21
20260924,5,0.0,False,True,always_cooperate,14,15810,2.2585714285714285,1.0,14,0,0,14
20260924,5,0.0,False,True,always_defect,25,29312,2.34496,0.0,25,0,0,25
20260924,5,0.0,False,True,communication_guard,24,28868,2.405666666666667,0.695,25,0,0,25
20260924,5,0.0,False,True,reputation_guard,16,17580,2.1975,1.0,15,0,0,15
20260924,5,0.0,False,True,tit_for_tat,21,24885,2.37,0.73,21,0,0,21
20260924,6,0.0,False,True,always_cooperate,14,15150,2.164285714285714,1.0,13,0,0,13
20260924,6,0.0,False,True,always_defect,25,29392,2.35136,0.0,26,0,0,26
20260924,6,0.0,False,True,communication_guard,25,29722,2.37776,0.672,26,0,0,26
20260924,6,0.0,False,True,reputation_guard,15,16560,2.208,1.0,14,0,0,14
20260924,6,0.0,False,True,tit_for_tat,21,24654,2.348,0.7205714285714285,21,0,0,21
20260924,7,0.0,False,True,always_cooperate,13,14490,2.229230769230769,1.0,13,0,0,13
20260924,7,0.0,False,True,always_defect,26,28076,2.159692307692308,0.0,26,0,0,26
20260924,7,0.0,False,True,communication_guard,26,29114,2.2395384615384617,0.5953846153846154,26,0,0,26
20260924,7,0.0,False,True,reputation_guard,14,15750,2.25,1.0,14,0,0,14
20260924,7,0.0,False,True,tit_for_tat,21,23625,2.25,0.6785714285714286,21,0,0,21
20260924,8,0.0,False,True,always_cooperate,13,14340,2.206153846153846,1.0,13,0,0,13
20260924,8,0.0,False,True,always_defect,26,28904,2.2233846153846155,0.0,26,0,0,26
20260924,8,0.0,False,True,communication_guard,26,29590,2.276153846153846,0.6153846153846154,26,0,0,26
20260924,8,0.0,False,True,reputation_guard,14,15360,2.1942857142857144,1.0,14,0,0,14
20260924,8,0.0,False,True,tit_for_tat,21,23919,2.278,0.6905714285714286,21,0,0,21
20260924,9,0.0,False,True,always_cooperate,13,14430,2.22,1.0,12,0,0,12
20260924,9,0.0,False,True,always_defect,26,28240,2.1723076923076925,0.0,25,0,0,25
20260924,9,0.0,False,True,communication_guard,26,31024,2.3864615384615386,0.686923076923077,27,0,0,27
20260924,9,0.0,False,True,reputation_guard,14,15660,2.237142857142857,1.0,14,0,0,14
20260924,9,0.0,False,True,tit_for_tat,21,25284,2.408,0.7462857142857143,22,0,0,22
20260925,0,0.0,False,True,always_cooperate,20,24000,2.4,1.0,19,0,0,19
20260925,0,0.0,False,True,always_defect,20,26716,2.6716,0.0,21,0,0,21
20260925,0,0.0,False,True,communication_guard,20,25764,2.5764,0.789,21,0,0,21
20260925,0,0.0,False,True,reputation_guard,20,24150,2.415,1.0,19,0,0,19
20260925,0,0.0,False,True,tit_for_tat,20,25590,2.559,0.811,20,0,0,20
20260925,1,0.0,False,True,always_cooperate,19,22020,2.3178947368421055,1.0,18,0,0,18
